# VENDORED MIRROR -- do not hand-edit.
# regenerate: python3 tools/pf_regen_lua_message_catalog.py
# source: pf_bridge/gamedata/tables/TEXTDATA_TH__MESSAGE.tsv
# source_sha256: 002f3145cc6f53c70fd2d3fda81d492d0db1574bf0fc07285606497632d08609
# source_rows: 907
# pulled: 2026-09-07
# message_text is \uXXXX-escaped so this file stays pure ASCII;
# decode with lua_api.message.unescape_message_text().
message_id	message_type	notify_type	message_text
759	66	0	\u0e15\u0e31\u0e49\u0e07\u0e04\u0e48\u0e32\u0e02\u0e49\u0e2d\u0e21\u0e39\u0e25\u0e2a\u0e48\u0e27\u0e19\u0e15\u0e31\u0e27\u0e41\u0e25\u0e49\u0e27
760	3	0	\u0e2d\u0e31\u0e1e\u0e40\u0e01\u0e23\u0e14\u0e04\u0e38\u0e13\u0e20\u0e32\u0e1e\u0e25\u0e39\u0e01\u0e40\u0e23\u0e37\u0e2d\u0e41\u0e25\u0e49\u0e27 \u0e14\u0e39\u0e17\u0e48\u0e32\u0e17\u0e32\u0e07\u0e1e\u0e36\u0e48\u0e07\u0e44\u0e14\u0e49\u0e21\u0e32\u0e01\u0e02\u0e36\u0e49\u0e19\u0e19\u0e30!
761	3	0	\u0e40\u0e1e\u0e34\u0e48\u0e21\u0e04\u0e38\u0e13\u0e20\u0e32\u0e1e\u0e25\u0e49\u0e21\u0e40\u0e2b\u0e25\u0e27 \u0e25\u0e2d\u0e07\u0e2d\u0e35\u0e01\u0e04\u0e23\u0e31\u0e49\u0e07\u0e2a\u0e34!
762	68	0	\u0e40\u0e1b\u0e34\u0e14\u0e01\u0e25\u0e48\u0e2d\u0e07\u0e2a\u0e21\u0e1a\u0e31\u0e15\u0e34\u0e1a\u0e19\u0e40\u0e01\u0e32\u0e30\u0e17\u0e31\u0e49\u0e07\u0e2b\u0e21\u0e14! \u0e44\u0e14\u0e49\u0e23\u0e31\u0e1a\u0e1c\u0e25 Treasure Bowl!
763	34	0	\u0e01\u0e32\u0e23\u0e15\u0e31\u0e49\u0e07\u0e04\u0e48\u0e32\u0e04\u0e23\u0e31\u0e49\u0e07\u0e43\u0e2b\u0e21\u0e48 \u0e40\u0e2b\u0e21\u0e37\u0e2d\u0e19\u0e04\u0e48\u0e32\u0e40\u0e23\u0e34\u0e48\u0e21\u0e15\u0e49\u0e19!
764	34	0	\u0e15\u0e31\u0e27\u0e2b\u0e19\u0e31\u0e07\u0e2a\u0e37\u0e2d\u0e40\u0e01\u0e34\u0e19\u0e08\u0e33\u0e19\u0e27\u0e19\u0e17\u0e35\u0e48\u0e01\u0e33\u0e2b\u0e19\u0e14
765	2	0	\u0e2a\u0e16\u0e32\u0e19\u0e30\u0e15\u0e48\u0e2d\u0e2a\u0e39\u0e49\u0e2a\u0e34\u0e49\u0e19\u0e2a\u0e38\u0e14
766	3	0	\u0e01\u0e32\u0e23\u0e04\u0e37\u0e19 Token \u0e1c\u0e34\u0e14\u0e1e\u0e25\u0e32\u0e14 \u0e01\u0e23\u0e38\u0e13\u0e32\u0e23\u0e2d\u0e2a\u0e31\u0e01\u0e04\u0e23\u0e39\u0e48\u0e41\u0e25\u0e30\u0e25\u0e2d\u0e07\u0e43\u0e2b\u0e21\u0e48\u0e2d\u0e35\u0e01\u0e04\u0e23\u0e31\u0e49\u0e07!
767	2	0	\u0e40\u0e2a\u0e21\u0e2d! \u0e40\u0e23\u0e34\u0e48\u0e21\u0e43\u0e2b\u0e21\u0e48\u0e2d\u0e35\u0e01\u0e04\u0e23\u0e31\u0e49\u0e07!
768	3	0	\u0e25\u0e39\u0e01\u0e40\u0e23\u0e37\u0e2d\u0e17\u0e35\u0e48\u0e01\u0e33\u0e25\u0e31\u0e07\u0e40\u0e23\u0e35\u0e22\u0e01\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e2d\u0e31\u0e1e\u0e40\u0e01\u0e23\u0e14\u0e44\u0e14\u0e49!
769	3	0	\u0e44\u0e14\u0e49\u0e23\u0e31\u0e1a\u0e1a\u0e23\u0e34\u0e01\u0e32\u0e23 $V1 !
770	3	0	\u0e27\u0e31\u0e19\u0e19\u0e35\u0e49\u0e23\u0e31\u0e1a\u0e44\u0e1b\u0e41\u0e25\u0e49\u0e27\u0e2b\u0e23\u0e37\u0e2d\u0e17\u0e33\u0e20\u0e32\u0e23\u0e01\u0e34\u0e08\u0e1b\u0e35\u0e28\u0e32\u0e08\u0e41\u0e2b\u0e48\u0e07\u0e1a\u0e32\u0e1b\u0e01\u0e33\u0e40\u0e19\u0e34\u0e14\u0e41\u0e25\u0e49\u0e27 \u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e40\u0e04\u0e25\u0e37\u0e48\u0e2d\u0e19\u0e22\u0e49\u0e32\u0e22\u0e2b\u0e31\u0e27\u0e2b\u0e19\u0e49\u0e32\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e44\u0e14\u0e49!\u00a0\u0e1e\u0e23\u0e38\u0e48\u0e07\u0e19\u0e35\u0e49\u0e21\u0e32\u0e43\u0e2b\u0e21\u0e48\u0e19\u0e30
771	2	0	\u0e1e\u0e25\u0e31\u0e07\u0e40\u0e15\u0e47\u0e21\u0e41\u0e25\u0e49\u0e27! \u0e01\u0e23\u0e38\u0e13\u0e32\u0e43\u0e2a\u0e48\u0e08\u0e33\u0e19\u0e27\u0e19\u0e43\u0e2b\u0e21\u0e48
772	2	0	\u0e0b\u0e48\u0e2d\u0e19\u0e1c\u0e39\u0e49\u0e40\u0e25\u0e48\u0e19
773	2	0	\u0e41\u0e2a\u0e14\u0e07\u0e1c\u0e39\u0e49\u0e40\u0e25\u0e48\u0e19
774	2	0	\u0e08\u0e30\u0e15\u0e49\u0e2d\u0e07\u0e0a\u0e27\u0e19\u0e40\u0e1e\u0e37\u0e48\u0e2d\u0e19\u0e17\u0e35\u0e48\u0e02\u0e35\u0e48\u0e2a\u0e31\u0e15\u0e27\u0e4c\u0e02\u0e35\u0e48\u0e2d\u0e22\u0e39\u0e48\u0e40\u0e02\u0e49\u0e32\u0e17\u0e35\u0e21\u0e40\u0e17\u0e48\u0e32\u0e19\u0e31\u0e49\u0e19\u0e08\u0e36\u0e07\u0e08\u0e30\u0e42\u0e14\u0e22\u0e2a\u0e32\u0e23\u0e44\u0e14\u0e49
775	3	0	\u0e23\u0e30\u0e1a\u0e1a\u0e08\u0e30\u0e1b\u0e34\u0e14\u0e43\u0e19 $V1 \u0e19\u0e32\u0e17\u0e35! \u0e01\u0e23\u0e38\u0e13\u0e32\u0e2d\u0e2d\u0e01\u0e08\u0e32\u0e01\u0e23\u0e30\u0e1a\u0e1a!
776	3	0	\u0e23\u0e30\u0e1a\u0e1a\u0e08\u0e30\u0e1b\u0e34\u0e14\u0e43\u0e19 $V1 \u0e27\u0e34\u0e19\u0e32\u0e17\u0e35! \u0e01\u0e23\u0e38\u0e13\u0e32\u0e2d\u0e2d\u0e01\u0e08\u0e32\u0e01\u0e23\u0e30\u0e1a\u0e1a!
777	3	0	\u0e04\u0e27\u0e32\u0e21\u0e1c\u0e34\u0e14\u0e1e\u0e25\u0e32\u0e14\u0e16\u0e39\u0e01\u0e22\u0e01\u0e40\u0e27\u0e49\u0e19 \u0e22\u0e01\u0e40\u0e25\u0e34\u0e01\u0e25\u0e33\u0e14\u0e31\u0e1a\u0e14\u0e48\u0e32\u0e19!
778	3	0	\u0e22\u0e37\u0e14\u0e40\u0e27\u0e25\u0e32\u0e1a\u0e23\u0e34\u0e01\u0e32\u0e23 [ $V1 ] \u0e41\u0e25\u0e49\u0e27!
779	3	0	\u0e40\u0e1e\u0e34\u0e48\u0e21\u0e08\u0e33\u0e19\u0e27\u0e19\u0e1a\u0e23\u0e34\u0e01\u0e32\u0e23 [ $V1 ] \u0e41\u0e25\u0e49\u0e27!
780	3	0	\u0e25\u0e14\u0e08\u0e33\u0e19\u0e27\u0e19\u0e1a\u0e23\u0e34\u0e01\u0e32\u0e23 [ $V1 ] 1 \u0e04\u0e23\u0e31\u0e49\u0e07!
781	3	0	\u0e02\u0e2d\u0e2d\u0e20\u0e31\u0e22 \u0e1c\u0e39\u0e49\u0e40\u0e25\u0e48\u0e19\u0e44\u0e21\u0e48\u0e21\u0e35\u0e1a\u0e23\u0e34\u0e01\u0e32\u0e23 [Settlement Chest Choice Service] !
782	3	0	\u0e08\u0e30\u0e15\u0e49\u0e2d\u0e07\u0e40\u0e1b\u0e47\u0e19 VIP\u0e08\u0e36\u0e07\u0e08\u0e30\u0e43\u0e0a\u0e49\u0e04\u0e27\u0e32\u0e21\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e19\u0e35\u0e49\u0e44\u0e14\u0e49!
783	3	0	\u0e2a\u0e21\u0e32\u0e0a\u0e34\u0e01\u0e43\u0e19\u0e17\u0e35\u0e21\u0e17\u0e48\u0e32\u0e19\u0e2d\u0e37\u0e48\u0e19\u0e2a\u0e48\u0e07\u0e04\u0e33\u0e40\u0e0a\u0e34\u0e0d\u0e44\u0e1b\u0e41\u0e25\u0e49\u0e27 \u0e08\u0e30\u0e15\u0e49\u0e2d\u0e07\u0e23\u0e2d\u0e1c\u0e25\u0e01\u0e32\u0e23\u0e15\u0e2d\u0e1a\u0e23\u0e31\u0e1a \u0e2b\u0e23\u0e37\u0e2d\u0e2d\u0e2d\u0e01\u0e08\u0e32\u0e01\u0e17\u0e35\u0e21 \u0e08\u0e36\u0e07\u0e08\u0e30\u0e2a\u0e48\u0e07\u0e04\u0e33\u0e40\u0e0a\u0e34\u0e0d\u0e44\u0e14\u0e49\u0e2d\u0e35\u0e01\u0e04\u0e23\u0e31\u0e49\u0e07
784	3	0	\u0e25\u0e1a\u0e02\u0e49\u0e2d\u0e21\u0e39\u0e25\u0e01\u0e32\u0e23\u0e22\u0e49\u0e2d\u0e21\u0e2a\u0e35\u0e41\u0e25\u0e49\u0e27!
785	37	0	\u0e22\u0e31\u0e07\u0e44\u0e21\u0e48\u0e44\u0e14\u0e49\u0e40\u0e25\u0e37\u0e2d\u0e01\u0e2d\u0e38\u0e1b\u0e01\u0e23\u0e13\u0e4c\u0e22\u0e49\u0e2d\u0e21\u0e2a\u0e35 (\u0e01\u0e23\u0e38\u0e13\u0e32\u0e14\u0e39\u0e43\u0e2b\u0e49\u0e41\u0e19\u0e48\u0e0a\u0e31\u0e14\u0e27\u0e48\u0e32\u0e2d\u0e38\u0e1b\u0e01\u0e23\u0e13\u0e4c\u0e16\u0e39\u0e01\u0e15\u0e49\u0e2d\u0e07\u0e2b\u0e23\u0e37\u0e2d\u0e44\u0e21\u0e48)!
786	3	0	\u0e23\u0e39\u0e1b\u0e25\u0e31\u0e01\u0e29\u0e13\u0e4c\u0e02\u0e2d\u0e07\u0e40\u0e04\u0e23\u0e37\u0e48\u0e2d\u0e07\u0e2a\u0e27\u0e21\u0e43\u0e2a\u0e48\u0e1b\u0e31\u0e08\u0e08\u0e38\u0e1a\u0e31\u0e19\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e22\u0e49\u0e2d\u0e21\u0e2a\u0e35\u0e44\u0e14\u0e49!
787	3	0	\u0e25\u0e1a\u0e02\u0e49\u0e2d\u0e21\u0e39\u0e25\u0e22\u0e49\u0e2d\u0e21\u0e2a\u0e35\u0e25\u0e49\u0e21\u0e40\u0e2b\u0e25\u0e27!
788	2	0	\u0e1b\u0e25\u0e14\u0e2a\u0e16\u0e32\u0e19\u0e30\u0e2b\u0e49\u0e32\u0e21\u0e40\u0e04\u0e25\u0e37\u0e48\u0e2d\u0e19\u0e44\u0e2b\u0e27\u0e41\u0e25\u0e49\u0e27!
789	2	0	\u0e15\u0e23\u0e27\u0e08\u0e2a\u0e2d\u0e1a\u0e1e\u0e37\u0e49\u0e19\u0e17\u0e35\u0e48\u0e17\u0e35\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e40\u0e04\u0e25\u0e37\u0e48\u0e2d\u0e19\u0e22\u0e49\u0e32\u0e22\u0e44\u0e14\u0e49 \u0e01\u0e23\u0e38\u0e13\u0e32\u0e17\u0e14\u0e2a\u0e2d\u0e1a
790	3	0	\u0e02\u0e49\u0e2d\u0e21\u0e39\u0e25\u0e15\u0e31\u0e27\u0e25\u0e30\u0e04\u0e23\u0e17\u0e35\u0e48\u0e15\u0e23\u0e27\u0e08\u0e2a\u0e2d\u0e1a\u0e1c\u0e34\u0e14\u0e1e\u0e25\u0e32\u0e14 \u0e01\u0e23\u0e38\u0e13\u0e32\u0e2d\u0e2d\u0e01\u0e08\u0e32\u0e01\u0e23\u0e30\u0e1a\u0e1a\u0e40\u0e1e\u0e37\u0e48\u0e2d\u0e1b\u0e49\u0e2d\u0e07\u0e01\u0e31\u0e19\u0e04\u0e27\u0e32\u0e21\u0e40\u0e2a\u0e35\u0e22\u0e2b\u0e32\u0e22
791	2	0	\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e15\u0e34\u0e14\u0e15\u0e31\u0e49\u0e07\u0e2d\u0e38\u0e1b\u0e01\u0e23\u0e13\u0e4c\u0e44\u0e14\u0e49
792	3	0	\u0e22\u0e01\u0e40\u0e25\u0e34\u0e01\u0e01\u0e32\u0e23\u0e40\u0e02\u0e49\u0e32\u0e2a\u0e19\u0e32\u0e21
793	3	0	Unidentified Item \u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e25\u0e14\u0e40\u0e25\u0e40\u0e27\u0e25\u0e44\u0e14\u0e49!
794	3	0	\u0e0a\u0e48\u0e2d\u0e07\u0e27\u0e48\u0e32\u0e07\u0e43\u0e19\u0e01\u0e23\u0e30\u0e40\u0e1b\u0e4b\u0e32\u0e44\u0e21\u0e48\u0e40\u0e1e\u0e35\u0e22\u0e07\u0e1e\u0e2d \u0e44\u0e2d\u0e40\u0e17\u0e21\u0e19\u0e35\u0e49\u0e44\u0e21\u0e48\u0e21\u0e35\u0e2d\u0e22\u0e39\u0e48 \u0e44\u0e2d\u0e40\u0e17\u0e21\u0e40\u0e2b\u0e25\u0e37\u0e2d\u0e2d\u0e31\u0e19\u0e40\u0e14\u0e35\u0e22\u0e27 \u0e2b\u0e23\u0e37\u0e2d Custom Gashapon \u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e40\u0e1e\u0e34\u0e48\u0e21\u0e44\u0e14\u0e49\u0e17\u0e31\u0e19\u0e17\u0e35
795	3	0	\u0e43\u0e19\u0e17\u0e35\u0e21\u0e08\u0e30\u0e15\u0e49\u0e2d\u0e07\u0e21\u0e35 3 \u0e04\u0e19\u0e40\u0e17\u0e48\u0e32\u0e19\u0e31\u0e49\u0e19\u0e08\u0e36\u0e07\u0e08\u0e30\u0e40\u0e02\u0e49\u0e32\u0e2a\u0e39\u0e48 Arena \u0e44\u0e14\u0e49!
796	3	0	\u0e17\u0e35\u0e21\u0e02\u0e2d\u0e07\u0e17\u0e48\u0e32\u0e19\u0e25\u0e07\u0e17\u0e30\u0e40\u0e1a\u0e35\u0e22\u0e19\u0e44\u0e1b\u0e41\u0e25\u0e49\u0e27!
797	3	0	\u0e2a\u0e21\u0e32\u0e0a\u0e34\u0e01\u0e43\u0e19\u0e01\u0e34\u0e25\u0e14\u0e4c\u0e17\u0e38\u0e01\u0e17\u0e48\u0e32\u0e19\u0e08\u0e30\u0e15\u0e49\u0e2d\u0e07\u0e21\u0e35\u0e40\u0e25\u0e40\u0e27\u0e25 51 \u0e02\u0e36\u0e49\u0e19\u0e44\u0e1b\u0e08\u0e36\u0e07\u0e08\u0e30\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e40\u0e02\u0e49\u0e32\u0e23\u0e48\u0e27\u0e21 Arena \u0e44\u0e14\u0e49!
798	3	0	\u0e25\u0e07\u0e17\u0e30\u0e40\u0e1a\u0e35\u0e22\u0e19 Arena \u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08 \u0e2b\u0e32\u0e01\u0e21\u0e35\u0e2a\u0e21\u0e32\u0e0a\u0e34\u0e01\u0e43\u0e19\u0e17\u0e35\u0e21\u0e17\u0e35\u0e48\u0e2d\u0e2d\u0e01\u0e08\u0e32\u0e01\u0e23\u0e30\u0e1a\u0e1a \u0e2b\u0e23\u0e37\u0e2d\u0e40\u0e1b\u0e25\u0e35\u0e48\u0e22\u0e19\u0e41\u0e0a\u0e19\u0e41\u0e19\u0e25 \u0e23\u0e30\u0e1a\u0e1a\u0e08\u0e30\u0e17\u0e33\u0e01\u0e32\u0e23\u0e22\u0e01\u0e40\u0e25\u0e34\u0e01\u0e01\u0e32\u0e23\u0e25\u0e07\u0e17\u0e30\u0e40\u0e1a\u0e35\u0e22\u0e19\u0e17\u0e31\u0e19\u0e17\u0e35
799	3	0	\u0e17\u0e35\u0e21\u0e02\u0e2d\u0e07\u0e17\u0e48\u0e32\u0e19\u0e22\u0e01\u0e40\u0e25\u0e34\u0e01\u0e01\u0e32\u0e23\u0e40\u0e02\u0e49\u0e32 Arena 
800	3	0	\u0e1d\u0e48\u0e32\u0e22\u0e15\u0e23\u0e07\u0e02\u0e49\u0e32\u0e21\u0e22\u0e01\u0e40\u0e25\u0e34\u0e01\u0e01\u0e32\u0e23\u0e15\u0e48\u0e2d\u0e2a\u0e39\u0e49 \u0e23\u0e30\u0e1a\u0e1a\u0e08\u0e31\u0e1a\u0e04\u0e39\u0e48\u0e43\u0e2b\u0e21\u0e48\u0e2d\u0e35\u0e01\u0e04\u0e23\u0e31\u0e49\u0e07
801	3	0	\u0e01\u0e32\u0e23\u0e15\u0e48\u0e2d\u0e2a\u0e39\u0e49\u0e40\u0e23\u0e34\u0e48\u0e21\u0e02\u0e36\u0e49\u0e19! \u0e01\u0e23\u0e38\u0e13\u0e32\u0e04\u0e49\u0e19\u0e2b\u0e32\u0e41\u0e25\u0e30\u0e01\u0e33\u0e08\u0e31\u0e14\u0e28\u0e31\u0e15\u0e23\u0e39\u0e40\u0e1e\u0e37\u0e48\u0e2d\u0e23\u0e31\u0e1a\u0e04\u0e30\u0e41\u0e19\u0e19
802	4	0	\u0e02\u0e49\u0e2d\u0e21\u0e39\u0e25\u0e1c\u0e34\u0e14\u0e1e\u0e25\u0e32\u0e14 \u0e01\u0e23\u0e38\u0e13\u0e32\u0e41\u0e08\u0e49\u0e07\u0e40\u0e08\u0e49\u0e32\u0e2b\u0e19\u0e49\u0e32\u0e17\u0e35\u0e48
803	3	0	\u0e2a\u0e21\u0e32\u0e0a\u0e34\u0e01\u0e17\u0e35\u0e21 $V1 \u0e01\u0e33\u0e25\u0e31\u0e07\u0e17\u0e33\u0e01\u0e32\u0e23\u0e41\u0e25\u0e01\u0e40\u0e1b\u0e25\u0e35\u0e48\u0e22\u0e19\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e40\u0e02\u0e49\u0e32 Arena \u0e44\u0e14\u0e49!
804	3	0	\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e22\u0e01\u0e40\u0e25\u0e34\u0e01\u0e2b\u0e23\u0e37\u0e2d\u0e2d\u0e2d\u0e01\u0e08\u0e32\u0e01\u0e17\u0e35\u0e21\u0e44\u0e14\u0e49\u0e43\u0e19 Arena !
805	3	0	\u0e44\u0e21\u0e48\u0e44\u0e14\u0e49\u0e2a\u0e27\u0e21\u0e43\u0e2a\u0e48 Sword Soul ! \u0e01\u0e23\u0e38\u0e13\u0e32\u0e43\u0e2a\u0e48 Sword Soul \u0e01\u0e48\u0e2d\u0e19\u0e43\u0e0a\u0e49\u0e07\u0e32\u0e19\u0e44\u0e2d\u0e40\u0e17\u0e21\u0e19\u0e35\u0e49!
806	3	0	 Sword Soul \u0e17\u0e35\u0e48\u0e2a\u0e27\u0e21\u0e43\u0e2a\u0e48\u0e04\u0e48\u0e32\u0e16\u0e14\u0e16\u0e2d\u0e22\u0e22\u0e31\u0e07\u0e44\u0e21\u0e48\u0e25\u0e14\u0e25\u0e07 \u0e44\u0e21\u0e48\u0e08\u0e33\u0e40\u0e1b\u0e47\u0e19\u0e15\u0e49\u0e2d\u0e07\u0e1f\u0e37\u0e49\u0e19\u0e1f\u0e39\u0e1e\u0e25\u0e31\u0e07\u0e07\u0e32\u0e19
807	3	0	\u0e01\u0e23\u0e38\u0e13\u0e32\u0e15\u0e34\u0e14\u0e15\u0e32\u0e21\u0e14\u0e39\u0e01\u0e32\u0e23\u0e40\u0e1b\u0e25\u0e35\u0e48\u0e22\u0e19\u0e41\u0e1b\u0e25\u0e07\u0e02\u0e2d\u0e07\u0e04\u0e48\u0e32\u0e16\u0e14\u0e16\u0e2d\u0e22 Sword Soul \u0e2b\u0e32\u0e01\u0e04\u0e48\u0e32\u0e16\u0e14\u0e16\u0e2d\u0e22\u0e2a\u0e39\u0e07\u0e2a\u0e38\u0e14\u0e08\u0e30\u0e17\u0e33\u0e43\u0e2b\u0e49\u0e40\u0e25\u0e40\u0e27\u0e25\u0e25\u0e14 1 \u0e40\u0e25\u0e40\u0e27\u0e25!
808	3	0	\u0e19\u0e48\u0e32\u0e40\u0e2a\u0e35\u0e22\u0e14\u0e32\u0e22 \u0e04\u0e48\u0e32\u0e16\u0e14\u0e16\u0e2d\u0e22\u0e16\u0e36\u0e07\u0e08\u0e33\u0e19\u0e27\u0e19\u0e2a\u0e39\u0e07\u0e2a\u0e38\u0e14\u0e41\u0e25\u0e49\u0e27 \u0e40\u0e25\u0e40\u0e27\u0e25\u0e02\u0e2d\u0e07 Sword Soul \u0e25\u0e14 1 \u0e40\u0e25\u0e40\u0e27\u0e25!
809	2	0	\u0e22\u0e01\u0e40\u0e25\u0e34\u0e01\u0e01\u0e32\u0e23\u0e02\u0e32\u0e22\u0e2a\u0e34\u0e19\u0e04\u0e49\u0e32\u0e1e\u0e34\u0e40\u0e28\u0e29
810	3	0	\u0e04\u0e27\u0e32\u0e21\u0e41\u0e01\u0e23\u0e48\u0e07\u0e02\u0e2d\u0e07 Sword Soul \u0e16\u0e39\u0e01\u0e1f\u0e37\u0e49\u0e19\u0e1f\u0e39\u0e17\u0e31\u0e49\u0e07\u0e2b\u0e21\u0e14!
811	3	0	\u0e2a\u0e01\u0e34\u0e25\u0e23\u0e35\u0e40\u0e0b\u0e47\u0e17\u0e41\u0e25\u0e49\u0e27 \u0e44\u0e14\u0e49\u0e41\u0e15\u0e49\u0e21\u0e2a\u0e01\u0e34\u0e25\u0e01\u0e25\u0e31\u0e1a\u0e04\u0e37\u0e19!
812	3	0	\u0e15\u0e35\u0e1a\u0e27\u0e01\u0e25\u0e49\u0e21\u0e40\u0e2b\u0e25\u0e27!
813	3	0	\u0e40\u0e23\u0e37\u0e2d $V1 \u0e21\u0e35\u0e19\u0e49\u0e33\u0e40\u0e02\u0e49\u0e32\u0e21\u0e32\u0e41\u0e25\u0e49\u0e27!
814	2	0	\u0e40\u0e23\u0e37\u0e2d $V1 \u0e2d\u0e31\u0e1a\u0e1b\u0e32\u0e07
815	2	0	 $V1  \u0e0a\u0e48\u0e27\u0e22\u0e40\u0e2b\u0e25\u0e37\u0e2d\u0e43\u0e19\u0e01\u0e32\u0e23\u0e0b\u0e48\u0e2d\u0e21\u0e40\u0e23\u0e37\u0e2d $V2  ...
816	2	0	 $V1  \u0e0b\u0e48\u0e2d\u0e21\u0e40\u0e23\u0e37\u0e2d $V2 \u0e41\u0e25\u0e49\u0e27!
817	3	0	\u0e40\u0e21\u0e37\u0e48\u0e2d\u0e15\u0e31\u0e27\u0e25\u0e30\u0e04\u0e23\u0e40\u0e25\u0e40\u0e27\u0e25\u0e16\u0e36\u0e07 Lv.30 \u0e41\u0e25\u0e49\u0e27 [Toby] \u0e08\u0e30\u0e2a\u0e2d\u0e19\u0e01\u0e32\u0e23\u0e2b\u0e21\u0e31\u0e01\u0e40\u0e2b\u0e25\u0e49\u0e32\u0e41\u0e01\u0e48\u0e17\u0e48\u0e32\u0e19!
818	3	0	\u0e1b\u0e31\u0e08\u0e08\u0e38\u0e1a\u0e31\u0e19\u0e22\u0e31\u0e07\u0e44\u0e21\u0e48\u0e43\u0e0a\u0e48\u0e15\u0e33\u0e41\u0e2b\u0e19\u0e48\u0e07\u0e1e\u0e34\u0e40\u0e28\u0e29\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e43\u0e0a\u0e49\u0e44\u0e2d\u0e40\u0e17\u0e21\u0e19\u0e35\u0e49\u0e44\u0e14\u0e49!
819	2	0	\u0e15\u0e2d\u0e19\u0e19\u0e35\u0e49\u0e17\u0e48\u0e32\u0e19\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e40\u0e2b\u0e32\u0e30\u0e40\u0e2b\u0e34\u0e19\u0e44\u0e14\u0e49
820	34	0	\u0e01\u0e23\u0e38\u0e13\u0e32\u0e43\u0e2a\u0e48\u0e19\u0e32\u0e21\u0e41\u0e1d\u0e07!
821	35	0	\u0e19\u0e32\u0e21\u0e41\u0e1d\u0e07\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e21\u0e35\u0e2d\u0e31\u0e01\u0e29\u0e23\u0e1e\u0e34\u0e40\u0e28\u0e29 \u0e2b\u0e23\u0e37\u0e2d\u0e40\u0e04\u0e23\u0e37\u0e48\u0e2d\u0e07\u0e2b\u0e21\u0e32\u0e22\u0e44\u0e14\u0e49: [ $V1 ] !
822	2	0	\u0e08\u0e30\u0e15\u0e49\u0e2d\u0e07\u0e40\u0e1b\u0e47\u0e19\u0e40\u0e1e\u0e37\u0e48\u0e2d\u0e19\u0e01\u0e31\u0e19\u0e01\u0e48\u0e2d\u0e19\u0e08\u0e36\u0e07\u0e08\u0e30\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e15\u0e23\u0e27\u0e08\u0e2a\u0e2d\u0e1a\u0e02\u0e49\u0e2d\u0e21\u0e39\u0e25\u0e44\u0e14\u0e49!
823	2	0	\u0e04\u0e48\u0e32\u0e02\u0e27\u0e31\u0e0d\u0e02\u0e2d\u0e07\u0e17\u0e48\u0e32\u0e19\u0e44\u0e21\u0e48\u0e40\u0e1e\u0e35\u0e22\u0e07\u0e1e\u0e2d
824	2	0	\u0e04\u0e27\u0e32\u0e21\u0e17\u0e19\u0e17\u0e32\u0e19\u0e02\u0e2d\u0e07\u0e40\u0e23\u0e37\u0e2d\u0e16\u0e36\u0e07\u0e08\u0e33\u0e19\u0e27\u0e19\u0e2a\u0e39\u0e07\u0e2a\u0e38\u0e14!
825	2	0	 [ $V1 ] \u0e0b\u0e37\u0e49\u0e2d\u0e2a\u0e34\u0e19\u0e04\u0e49\u0e32 [$V2] \u0e02\u0e2d\u0e07\u0e17\u0e48\u0e32\u0e19 $V3 \u0e2d\u0e31\u0e19 \u0e44\u0e14\u0e49\u0e23\u0e31\u0e1a\u0e40\u0e07\u0e34\u0e19 $V4 \u0e40\u0e2b\u0e23\u0e35\u0e22\u0e0d!
826	2	0	\u0e22\u0e31\u0e07\u0e44\u0e21\u0e48\u0e44\u0e14\u0e49\u0e43\u0e2a\u0e48\u0e0a\u0e37\u0e48\u0e2d\u0e41\u0e1c\u0e07\u0e25\u0e2d\u0e22!
827	2	0	\u0e1b\u0e31\u0e08\u0e08\u0e38\u0e1a\u0e31\u0e19\u0e22\u0e31\u0e07\u0e44\u0e21\u0e48\u0e21\u0e35\u0e2a\u0e34\u0e19\u0e04\u0e49\u0e32\u0e17\u0e35\u0e48\u0e02\u0e32\u0e22\u0e44\u0e14\u0e49!
